company_name,company_id,locations,industries,size,description,tags,twitter,company_page,job_page,logo_link
Xometry,12288,"Gaithersburg, MD",Manufacturing;Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/xometry,https://www.themuse.com/search/jobs/c-xometry,https://assets.themuse.com/uploaded/companies/12288/small_logo.png?v=f9da3b701bf008c71393dd9e8567b96d535ccf696cc50e5b61c4d8ef0aee43ff
Coty,11777,"London, United Kingdom;New York, NY",Fashion & Beauty,"{'name': 'Large Size', 'short_name': 'large'}","Coty is a multinational company that develops, manufactures, markets, and distributes a wide variety of beauty products. ",,,https://www.themuse.com/companies/coty,https://www.themuse.com/search/jobs/c-coty,https://assets.themuse.com/uploaded/companies/11777/small_logo.png?v=6a4d779e4a972f5f1d53acf233844139829ba7bdf02cd6d2b1367c748b18436d
KinderCare Learning Companies,1498,"Anaheim, CA;Belleville, NJ;Bothell, WA;Canton, MI;Cedar Rapids, IA;Charlotte, NC;Chicago, IL;Cincinnati, OH;Colorado Springs, CO;Dallas, TX;Daly City, CA;Downers Grove, IL;Elk Grove, CA;Flexible / Remote;Fort Worth, TX;Henderson, NV;Hillsboro, OR;Houston, TX;Indianapolis, IN;Lake Oswego, OR;Las Vegas, NV;Naperville, IL;Norfolk, VA;Orlando, FL;Phoenix, AZ;Portland, OR;Raleigh, NC;Riverside, CA;San Diego, CA;San Jose, CA;Southfield, MI;Victorville, CA;Washington, DC",Education,"{'name': 'Large Size', 'short_name': 'large'}","KinderCare Education is the largest nationwide provider of early childhood education in the U.S. Since 1969, it has successfully served children with time-tested techniques and proven results.",,,https://www.themuse.com/companies/kindercarelearningcompanies,https://www.themuse.com/search/jobs/c-kindercarelearningcompanies,https://assets.themuse.com/uploaded/companies/1498/small_logo.png?v=f4e47d0e473de29363381f4de720c5417f331f6e5f14ec87f922fe4b71556ab8
b atomic,12241,"Solon, OH",Insurance;Technology,"{'name': 'Small Size', 'short_name': 'small'}","b atomic is accelerating the insurance industry's transition to real-time connectivity with a modern agency platform, API highway, and connected data warehouse.",,,https://www.themuse.com/companies/batomic,https://www.themuse.com/search/jobs/c-batomic,https://assets.themuse.com/uploaded/companies/12241/small_logo.png?v=718dfbcc0c55d6a051f10f7bcbea775b9152db34b02c44b8a769ca7730f34c0b
Honeycomb,12313,"San Francisco, CA",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/honeycomb,https://www.themuse.com/search/jobs/c-honeycomb,https://assets.themuse.com/uploaded/companies/12313/small_logo.png?v=b3424a4418cc6e49a64159cfffe8325a229241b1c0585930524ae549bce9b09b
Banfield Pet Hospital,707,"Atlanta, GA;Charlotte, NC;Chicago, IL;Dallas, TX;Lancaster, PA;Miami, FL;New York, NY;Phoenix, AZ;Sacramento, CA;San Diego, CA;Tampa, FL;Vancouver, WA",Healthcare;Veterinary,"{'name': 'Large Size', 'short_name': 'large'}","With a network of more than 1,000 hospitals in 42 states, as well as the District of Columbia and Puerto Rico, Banfield Pet Hospital is the largest general veterinary practice in the world.",,,https://www.themuse.com/companies/banfieldpethospital,https://www.themuse.com/search/jobs/c-banfieldpethospital,https://assets.themuse.com/uploaded/companies/707/small_logo.png?v=10de06f329b10060d162fa27343b56a0fdc1d3990f93a4f83d3529ff572cebff
BMC Software,12332,"Houston, TX",Consulting,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/bmcsoftware,https://www.themuse.com/search/jobs/c-bmcsoftware,https://assets.themuse.com/uploaded/companies/12332/small_logo.png?v=f4168cc8003b914b81ce3ec6c0d3d6b9a6ddbf662157c998f5fb2ad572a4a22d
CrowdStrike,12273,"Austin, TX",Engineering;Information Technology;Technology,"{'name': 'Large Size', 'short_name': 'large'}","CrowdStrike has redefined security with the world’s most advanced cloud-native platform that protects and enables the people, processes and technologies that drive modern enterprise. Tested and proven, the world's largest organizations trust CrowdStrike to stop breaches with unparalleled protection against the most sophisticated cyberattacks.

We are Fanatical About the Customer, Relentlessly Focused on Innovation and believe that our Limitless Passion drives Unlimited Potential for every CrowdStriker. As a purpose-built remote-first company, we believe cultivating a connected culture for every employee, no matter where they are in the world, is a key ingredient in building a high-performing, diverse team.",,,https://www.themuse.com/companies/crowdstrike,https://www.themuse.com/search/jobs/c-crowdstrike,https://assets.themuse.com/uploaded/companies/12273/small_logo.png?v=7e58cf6e1d1ecd2de2cf2eae8ef6b9d33788356a38bccffc4287e46fc495558e
Hurdle,12253,"Washington, DC",Healthcare;Insurance;Social Good,"{'name': 'Small Size', 'short_name': 'small'}",Hurdle offers the only culturally intentional telehealth mental care designed for Black people and inclusive of all minority groups.,,,https://www.themuse.com/companies/hurdle,https://www.themuse.com/search/jobs/c-hurdle,https://assets.themuse.com/uploaded/companies/12253/small_logo.png?v=e5c6d9f70bb6246e09484f323ed0705b298bf73b22d4354ee3b7662b4ea78901
Suntory Global Spirits,12411,"Manhattan, NY",Consumer Goods & Services;Food & Beverage,"{'name': 'Large Size', 'short_name': 'large'}","Suntory Global Spirits is a world leader in premium spirits with $5.5 billion in annual revenues and an ambition to become the World’s Most Admired Premium Spirits Company. We have a strong vision and strategy, an incredible brand portfolio grounded in quality and craftsmanship, an unwavering commitment to sustainability and top talent across the organization. We are focused on driving value across key priorities including American whiskey, Japanese Spirits, Scotch, Tequila and Ready-to-Drink. Headquartered in New York City, Suntory Global Spirits is a subsidiary of Suntory Holdings, which is world renowned for delivering quality and excellence across a range of products and categories.",The Muse Team Picks,,https://www.themuse.com/companies/suntoryglobalspirits,https://www.themuse.com/search/jobs/c-suntoryglobalspirits,https://assets.themuse.com/uploaded/companies/12411/small_logo.png?v=fd230c4f1e6c2ec509663cc0856140615f893f70c655543b01f4314c2dc591f0
Kohl's,1216,"Milwaukee, WI;New York, NY;San Francisco, CA",Consumer Goods & Services;Fashion & Beauty;Technology,"{'name': 'Large Size', 'short_name': 'large'}","Through extensive research and development, Kohl’s works to create meaningful connections with every customer who comes into the company’s department stores or visits the site.",,KohlsCareers,https://www.themuse.com/companies/kohls,https://www.themuse.com/search/jobs/c-kohls,https://assets.themuse.com/uploaded/companies/1216/small_logo.png?v=b808aab5f008bbce398dadc02de1812023623d3625622da1c6e48aaf63308993
SpotX,11916,"Broomfield, CO",Media;Technology,"{'name': 'Medium Size', 'short_name': 'medium'}","SpotX, an RTL Group company, is a video advertising platform headquartered in Denver.",,,https://www.themuse.com/companies/spotx,https://www.themuse.com/search/jobs/c-spotx,https://assets.themuse.com/uploaded/companies/11916/small_logo.png?v=ce5ad5eed12387b0ed124ba6e52834ad65e5baa0aad0001e1a6c03997a20d318
Salesforce,12146,"Chicago, IL;Dublin, Ireland;London, United Kingdom;New York, NY;Paris, France;San Francisco, CA;Singapore;Tokyo, Japan;Toronto, Canada",Technology,"{'name': 'Large Size', 'short_name': 'large'}",Salesforce brings companies and customers together in the number one Customer Relationship Management platform.,,,https://www.themuse.com/companies/salesforce,https://www.themuse.com/search/jobs/c-salesforce,https://assets.themuse.com/uploaded/companies/12146/small_logo.png?v=a9b041558e44156de369ded8b532a70060a824cc6a761843615112054968497f
BIC,12061,"Shelton, CT",Manufacturing,"{'name': 'Large Size', 'short_name': 'large'}",TBD,,,https://www.themuse.com/companies/bic,https://www.themuse.com/search/jobs/c-bic,https://assets.themuse.com/uploaded/companies/12061/small_logo.png?v=27b091f7c46269e6ca628ef6ee7528e4a25652f685af423c8ca892cec8d597ad
Bond,12047,"San Francisco, CA",Financial Services,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/bond,https://www.themuse.com/search/jobs/c-bond,https://assets.themuse.com/uploaded/companies/12047/small_logo.png?v=b11994fb1c7c1a8fe73a351d783d28bf3c9817b26b27487262876cb8f60c41cf
ZS,15000169,"Atlanta, GA;Bangalore, India;Barcelona, Spain;Bengaluru, India;Berlin, Germany;Birkerød, Denmark;Boston, MA;Buenos Aires, Argentina;Cambridge, United Kingdom;Chicago, IL;Durham, NC;Evanston, IL;Frankfurt, Germany;Kingston, Jamaica;London, United Kingdom;Los Angeles, CA;Milan, Italy;New Delhi, India;New York, NY;Osaka, Japan;Paris, France;Philadelphia, PA;Princeton, NJ;Pune, India;Raleigh, NC;San Diego, CA;San Francisco, CA;Seattle, WA;Shanghai, China;Singapore;São Paulo, Brazil;Tokyo, Japan;Toronto, Canada;Washington, DC;Zhuanghe, China;Zurich, Switzerland",Consulting;Healthtech;Pharmaceutical;Technology,"{'name': 'Large Size', 'short_name': 'large'}","ZS is a management consulting and technology firm focused on transforming healthcare and beyond. We leverage our leading-edge analytics, plus the power of data, science and products, to help our clients make more intelligent decisions, deliver innovative solutions and improve outcomes for all. Founded in 1983, ZS has more than 12,000 employees in 35 offices worldwide.",Featured,,https://www.themuse.com/companies/zs,https://www.themuse.com/search/jobs/c-zs,https://assets.themuse.com/uploaded/companies/15000169/small_logo.png
Stord,12296,"Atlanta, GA",Technology,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/stord,https://www.themuse.com/search/jobs/c-stord,https://assets.themuse.com/uploaded/companies/12296/small_logo.png?v=d674265b5f44f6b514e215369e170264da767ff429c6f2d3b932acfd8823d58a
The Port Authority of New York & New Jersey,15000234,"New York, NY",Engineering;Government,"{'name': 'Large Size', 'short_name': 'large'}","If you've ever visited our award-winning LaGuardia Airport, the George Washington Bridge, or the World Trade Center, then you've experienced just some of what the Port Authority of NY & NJ does. We continue to transform our region's iconic infrastructure with projects like a new Midtown Bus Terminal and a $19B transformation of JFK Airport. 

We seek skilled, forward-thinking individuals passionate about public service in Engineering, Urban Planning, and transportation -- but also in fields such as audit, administration, communications, construction, finance, IT, and more. 

For over a century, we've been dedicated to designing and operating vital transport systems that support millions of people and billions in economic activity, annually.",,,https://www.themuse.com/companies/theportauthorityofnewyorknewjersey,https://www.themuse.com/search/jobs/c-theportauthorityofnewyorknewjersey,https://assets.themuse.com/uploaded/companies/15000234/small_logo.png
Live Nation Entertainment,12310,"Beverly Hills, CA",Entertainment & Gaming,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/livenationentertainment,https://www.themuse.com/search/jobs/c-livenationentertainment,https://assets.themuse.com/uploaded/companies/12310/small_logo.png?v=2ba626a9bde5bfb9e1c4b4c4221b2d02389e6a74a5b6a264216619771fa3a9a6
City of Philadelphia,11984,"Philadelphia, PA",Government,"{'name': 'Large Size', 'short_name': 'large'}",TBD,,,https://www.themuse.com/companies/cityofphiladelphia,https://www.themuse.com/search/jobs/c-cityofphiladelphia,https://assets.themuse.com/uploaded/companies/11984/small_logo.png?v=8667e9518ecc60131cafe833d403c3224426710c9885819cb0706b09defca158
State Street,12152,"Atlanta, GA;Austin, TX;Boston, MA;Braintree, MA;Edinburgh, United Kingdom;Irvine, CA;London, United Kingdom;New York, NY;Overland Park, KS",Client Services;Consulting;Financial Services;Technology,"{'name': 'Large Size', 'short_name': 'large'}",State Street is a leading provider of financial services to institutional investors around the world.,,,https://www.themuse.com/companies/statestreet,https://www.themuse.com/search/jobs/c-statestreet,https://assets.themuse.com/uploaded/companies/12152/small_logo.png?v=0aabcaceaf2ef64bd3ae5d14ff63b661b048624f5f24cccfc523f5f908e07ef7
Dow Jones,376,"New York, NY;Princeton, NJ",Financial Services;Media,"{'name': 'Large Size', 'short_name': 'large'}",Dow Jones is a top global provider of real-time news and business information—delivering unrivaled quality content to millions of consumers and organizations.,,DowJones,https://www.themuse.com/companies/dowjones,https://www.themuse.com/search/jobs/c-dowjones,https://assets.themuse.com/uploaded/companies/376/small_logo.png?v=96b5661853e522445facc2dc951cfdbde8b56bd6af3ff4aff0ad90a4e4128b77
"SEO (SPONSORS FOR EDUCATIONAL OPPORTUNITY, INC)",15000039,"New York, NY",Education;Social Good,"{'name': 'Medium Size', 'short_name': 'medium'}",We are creating an ecosystem of excellence and propelling human potential.,,,https://www.themuse.com/companies/sponsorsforeducationalopportunityseo,https://www.themuse.com/search/jobs/c-sponsorsforeducationalopportunityseo,https://assets.themuse.com/uploaded/companies/15000039/small_logo.png?v=1e9a34a3b5a4836d24a176e0ba6cb1a7db33995084a5b8182e19ac9766b1bb5c
Coleman Research,12208,"Hong Kong;London, United Kingdom;Los Angeles, CA;New York, NY;Raleigh, NC;Singapore;Tokyo, Japan",Client Services;Consulting;Financial Services,"{'name': 'Medium Size', 'short_name': 'medium'}",Coleman Research Group is a leading global expert network and primary research firm. ,,,https://www.themuse.com/companies/colemanresearch,https://www.themuse.com/search/jobs/c-colemanresearch,https://assets.themuse.com/uploaded/companies/12208/small_logo.png?v=14234381a2e25444ee30165f64cc21e62c8df2a5fc20d7a244968f402c32b1b8
American International Group,12353,"New York, NY",Insurance,"{'name': 'Small Size', 'short_name': 'small'}",TBD,,,https://www.themuse.com/companies/americaninternationalgroup,https://www.themuse.com/search/jobs/c-americaninternationalgroup,https://assets.themuse.com/uploaded/companies/12353/small_logo.png?v=9e92e7758947515c895eec46102ffc911345f600f6553e867500bb645997bbdd
